#OTU ID	BS1
ZOTU_2692	0
ZOTU_2693	0
ZOTU_2694	0
ZOTU_2696	0
ZOTU_2697	0
ZOTU_2698	0
ZOTU_2699	0
ZOTU_2700	0
ZOTU_2701	0
ZOTU_2702	26
ZOTU_2703	1
ZOTU_2704	25
ZOTU_2706	0
ZOTU_2707	0
ZOTU_2708	0
ZOTU_2709	0
ZOTU_2710	0
ZOTU_2711	0
ZOTU_2712	0
ZOTU_2713	0
ZOTU_2714	0
ZOTU_2715	0
ZOTU_2716	0
ZOTU_2717	0
ZOTU_2718	1
ZOTU_2719	0
ZOTU_2720	0
ZOTU_2721	0
ZOTU_2722	0
ZOTU_2723	0
ZOTU_2724	0
ZOTU_2725	0
ZOTU_2726	0
ZOTU_2727	0
ZOTU_2728	0
ZOTU_2729	0
ZOTU_2730	0
ZOTU_2731	12
ZOTU_2732	0
ZOTU_2733	0
ZOTU_2735	0
ZOTU_2736	24
ZOTU_2737	0
ZOTU_2738	0
ZOTU_2739	0
ZOTU_2740	0
ZOTU_2741	0
ZOTU_2742	0
ZOTU_2743	6
ZOTU_2744	0
ZOTU_2745	30
ZOTU_2746	0
ZOTU_2747	0
ZOTU_2748	0
ZOTU_2749	0
ZOTU_2750	0
ZOTU_2751	0
ZOTU_2752	0
ZOTU_2753	0
ZOTU_2754	0
ZOTU_2755	1
ZOTU_2756	0
ZOTU_2757	0
ZOTU_2758	0
ZOTU_2759	0
ZOTU_2760	0
ZOTU_2761	0
ZOTU_2762	0
ZOTU_2763	0
ZOTU_2764	0
ZOTU_2765	0
ZOTU_2766	0
ZOTU_2767	0
ZOTU_2768	0
ZOTU_2769	6
ZOTU_2770	0
ZOTU_2771	0
ZOTU_2772	0
ZOTU_2773	0
ZOTU_2774	0
ZOTU_2775	6
ZOTU_2776	0
ZOTU_2777	0
ZOTU_2778	0
ZOTU_2779	0
ZOTU_2780	0
ZOTU_2781	0
ZOTU_2782	0
ZOTU_2783	0
ZOTU_2784	3
ZOTU_2785	14
ZOTU_2786	0
ZOTU_2787	0
ZOTU_2788	0
ZOTU_2789	0
ZOTU_2790	0
ZOTU_2792	0
ZOTU_2793	0
ZOTU_2794	0
ZOTU_2795	0
ZOTU_2796	0
ZOTU_2797	0
ZOTU_2798	0
ZOTU_2799	0
ZOTU_2800	0
ZOTU_2801	0
ZOTU_2802	0
ZOTU_2803	0
ZOTU_2804	0
ZOTU_2805	0
ZOTU_2806	0
ZOTU_2807	0
ZOTU_2808	0
ZOTU_2809	0
ZOTU_2810	28
ZOTU_2811	0
ZOTU_2812	0
ZOTU_2813	0
ZOTU_2814	0
ZOTU_2815	0
ZOTU_2816	0
ZOTU_2817	0
ZOTU_2818	0
ZOTU_2819	0
ZOTU_2821	0
ZOTU_2822	0
ZOTU_2823	0
ZOTU_2824	0
ZOTU_2825	0
ZOTU_2826	0
ZOTU_2827	0
ZOTU_2828	0
ZOTU_2829	0
ZOTU_2830	0
ZOTU_2831	0
ZOTU_2832	0
ZOTU_2833	0
ZOTU_2834	0
ZOTU_2835	2
ZOTU_2836	0
ZOTU_2837	0
ZOTU_2838	0
ZOTU_2839	0
ZOTU_2840	0
ZOTU_2842	0
ZOTU_2843	0
ZOTU_2844	0
ZOTU_2845	0
ZOTU_2846	0
ZOTU_2847	0
ZOTU_2848	7
ZOTU_2849	0
ZOTU_2850	0
ZOTU_2851	0
ZOTU_2852	0
ZOTU_2853	0
ZOTU_2854	0
ZOTU_2855	0
ZOTU_2856	0
ZOTU_2857	0
ZOTU_2858	0
ZOTU_2859	0
ZOTU_2860	0
ZOTU_2861	0
ZOTU_2862	0
ZOTU_2863	0
ZOTU_2864	0
ZOTU_2865	0
ZOTU_2866	0
ZOTU_2867	0
ZOTU_2868	0
ZOTU_2869	0
ZOTU_2870	1
ZOTU_2871	0
ZOTU_2872	0
ZOTU_2873	0
ZOTU_2874	0
ZOTU_2875	0
ZOTU_2876	0
ZOTU_2877	26
ZOTU_2878	0
ZOTU_2879	10
ZOTU_2880	26
ZOTU_2881	0
ZOTU_2882	0
ZOTU_2883	0
ZOTU_2884	0
ZOTU_2885	0
ZOTU_2886	0
ZOTU_2887	0
ZOTU_2888	24
ZOTU_2889	0
ZOTU_2890	0
ZOTU_2891	0
ZOTU_2892	0
ZOTU_2893	0
ZOTU_2894	0
ZOTU_2895	0
ZOTU_2896	0
ZOTU_2897	0
ZOTU_2898	0
ZOTU_2899	0
ZOTU_2900	0
ZOTU_2901	0
ZOTU_2902	23
ZOTU_2903	0
ZOTU_2904	0
ZOTU_2905	0
ZOTU_2906	0
ZOTU_2907	0
ZOTU_2908	0
ZOTU_2909	0
ZOTU_2910	0
ZOTU_2911	0
ZOTU_2912	0
ZOTU_2913	0
ZOTU_2914	0
ZOTU_2915	8
ZOTU_2916	0
ZOTU_2918	0
ZOTU_2919	0
ZOTU_2920	0
ZOTU_2921	26
ZOTU_2922	0
ZOTU_2923	0
ZOTU_2924	0
ZOTU_2925	0
ZOTU_2926	0
ZOTU_2927	0
ZOTU_2928	0
ZOTU_2929	0
ZOTU_2930	0
ZOTU_2931	0
ZOTU_2932	0
ZOTU_2933	0
ZOTU_2934	0
ZOTU_2935	0
ZOTU_2936	0
ZOTU_2937	0
ZOTU_2938	6
ZOTU_2939	0
ZOTU_2940	0
ZOTU_2941	0
ZOTU_2942	0
ZOTU_2943	0
ZOTU_2944	0
ZOTU_2945	0
ZOTU_2946	0
ZOTU_2947	0
ZOTU_2948	0
ZOTU_2949	0
ZOTU_2950	0
ZOTU_2951	0
ZOTU_2952	0
ZOTU_2953	0
ZOTU_2954	22
ZOTU_2955	0
ZOTU_2956	0
ZOTU_2957	0
ZOTU_2958	26
ZOTU_2959	0
ZOTU_2960	12
ZOTU_2961	0
ZOTU_2962	13
ZOTU_2963	0
ZOTU_2964	0
ZOTU_2965	0
ZOTU_2966	0
ZOTU_2967	0
ZOTU_2968	0
ZOTU_2969	0
ZOTU_2970	0
ZOTU_2971	0
ZOTU_2972	0
ZOTU_2973	0
ZOTU_2974	0
ZOTU_2975	0
ZOTU_2976	0
ZOTU_2977	0
ZOTU_2978	0
ZOTU_2979	0
ZOTU_2980	0
ZOTU_2981	0
ZOTU_2982	0
ZOTU_2983	0
ZOTU_2984	0
ZOTU_2985	0
ZOTU_2986	0
ZOTU_2987	0
ZOTU_2988	0
ZOTU_2989	0
ZOTU_2990	0
ZOTU_2991	0
ZOTU_2992	0
ZOTU_2993	0
ZOTU_2994	0
ZOTU_2995	0
ZOTU_2996	0
ZOTU_2997	0
ZOTU_2998	0
ZOTU_2999	0
ZOTU_3000	0
ZOTU_3001	0
ZOTU_3002	0
ZOTU_3003	0
ZOTU_3004	0
ZOTU_3005	0
ZOTU_3006	0
ZOTU_3007	0
ZOTU_3008	0
ZOTU_3009	0
ZOTU_3010	0
ZOTU_3011	0
ZOTU_3012	0
ZOTU_3013	0
ZOTU_3014	0
ZOTU_3015	0
ZOTU_3016	0
ZOTU_3017	0
ZOTU_3018	0
ZOTU_3019	0
ZOTU_3020	0
ZOTU_3021	0
ZOTU_3022	0
ZOTU_3023	0
ZOTU_3025	0
ZOTU_3026	0
ZOTU_3027	0
ZOTU_3028	0
ZOTU_3029	0
ZOTU_3030	0
ZOTU_3031	0
ZOTU_3032	0
ZOTU_3033	0
ZOTU_3034	0
ZOTU_3035	0
ZOTU_3036	0
ZOTU_3037	0
ZOTU_3038	22
ZOTU_3039	0
ZOTU_3040	3
ZOTU_3041	0
ZOTU_3042	0
ZOTU_3043	0
ZOTU_3044	0
ZOTU_3045	0
ZOTU_3046	0
ZOTU_3047	0
ZOTU_3048	0
ZOTU_3049	0
ZOTU_3050	0
ZOTU_3051	7
ZOTU_3052	0
ZOTU_3053	15
ZOTU_3054	0
ZOTU_3055	0
ZOTU_3056	0
ZOTU_3057	0
ZOTU_3058	4
ZOTU_3059	0
ZOTU_3060	1
ZOTU_3061	0
ZOTU_3062	0
ZOTU_3063	0
ZOTU_3064	0
ZOTU_3065	12
ZOTU_3066	0
ZOTU_3067	0
ZOTU_3068	0
ZOTU_3069	0
ZOTU_3070	0
ZOTU_3071	0
ZOTU_3072	0
ZOTU_3073	0
ZOTU_3074	3
ZOTU_3075	0
ZOTU_3076	0
ZOTU_3077	0
ZOTU_3078	0
ZOTU_3079	27
ZOTU_3080	0
ZOTU_3081	0
ZOTU_3082	7
ZOTU_3083	0
ZOTU_3084	0
ZOTU_3085	0
ZOTU_3086	0
ZOTU_3087	0
ZOTU_3088	0
ZOTU_3089	0
ZOTU_3090	0
ZOTU_3091	0
ZOTU_3092	0
ZOTU_3093	0
ZOTU_3094	0
ZOTU_3095	0
ZOTU_3096	0
ZOTU_3097	0
ZOTU_3098	0
ZOTU_3099	21
ZOTU_3100	0
ZOTU_3101	0
ZOTU_3102	0
ZOTU_3103	0
ZOTU_3104	0
ZOTU_3106	0
ZOTU_3107	0
ZOTU_3108	0
ZOTU_3109	0
ZOTU_3110	0
ZOTU_3111	0
ZOTU_3112	0
ZOTU_3113	0
ZOTU_3114	0
ZOTU_3115	0
ZOTU_3116	0
ZOTU_3117	0
ZOTU_3118	0
ZOTU_3119	0
ZOTU_3120	0
ZOTU_3121	0
ZOTU_3122	0
ZOTU_3123	0
ZOTU_3124	0
ZOTU_3125	0
ZOTU_3126	0
ZOTU_3127	0
ZOTU_3128	0
ZOTU_3129	0
ZOTU_3130	0
ZOTU_3131	0
ZOTU_3132	0
ZOTU_3133	0
ZOTU_3134	0
ZOTU_3135	0
ZOTU_3136	0
ZOTU_3137	0
ZOTU_3138	0
ZOTU_3139	0
ZOTU_3140	0
ZOTU_3141	0
ZOTU_3142	0
ZOTU_3143	0
ZOTU_3144	0
ZOTU_3145	0
ZOTU_3146	0
ZOTU_3147	0
ZOTU_3148	1
ZOTU_3149	0
ZOTU_3150	0
ZOTU_3151	0
ZOTU_3152	0
ZOTU_3153	0
ZOTU_3154	0
ZOTU_3155	0
ZOTU_3156	0
ZOTU_3157	0
ZOTU_3158	0
ZOTU_3159	0
ZOTU_3160	0
ZOTU_3161	0
ZOTU_3162	0
ZOTU_3163	0
ZOTU_3164	0
ZOTU_3165	0
ZOTU_3166	0
ZOTU_3167	0
ZOTU_3168	0
ZOTU_3169	0
ZOTU_3170	0
ZOTU_3171	0
ZOTU_3172	0
ZOTU_3173	0
ZOTU_3174	0
ZOTU_3175	0
ZOTU_3176	0
ZOTU_3177	0
ZOTU_3178	0
ZOTU_3179	0
ZOTU_3180	0
ZOTU_3181	0
ZOTU_3182	0
ZOTU_3183	0
ZOTU_3184	0
ZOTU_3185	0
ZOTU_3186	0
ZOTU_3187	0
ZOTU_3188	0
ZOTU_3189	0
ZOTU_3190	0
ZOTU_3191	0
ZOTU_3192	6
ZOTU_3193	0
ZOTU_3194	0
ZOTU_3195	0
ZOTU_3196	0
ZOTU_3197	0
ZOTU_3198	0
ZOTU_3199	8
ZOTU_3200	0
ZOTU_3201	0
ZOTU_3202	0
ZOTU_3203	0
ZOTU_3204	0
ZOTU_3205	0
ZOTU_3206	23
ZOTU_3207	0
ZOTU_3208	0
ZOTU_3209	0
ZOTU_3210	0
ZOTU_3211	0
ZOTU_3212	0
ZOTU_3213	0
ZOTU_3214	0
ZOTU_3215	0
ZOTU_3216	0
ZOTU_3217	0
ZOTU_3218	0
ZOTU_3219	0
ZOTU_3220	2
ZOTU_3221	0
ZOTU_3222	0
ZOTU_3223	0
ZOTU_3224	0
ZOTU_3225	0
ZOTU_3226	0
ZOTU_3227	0
ZOTU_3228	8
ZOTU_3229	0
ZOTU_3230	0
ZOTU_3231	0
ZOTU_3232	0
ZOTU_3233	0
ZOTU_3234	0
ZOTU_3235	0
ZOTU_3236	0
ZOTU_3237	0
ZOTU_3238	0
ZOTU_3239	0
ZOTU_3240	0
ZOTU_3241	0
ZOTU_3242	0
ZOTU_3243	0
ZOTU_3244	0
ZOTU_3245	0
ZOTU_3246	3
ZOTU_3247	0
ZOTU_3248	0
ZOTU_3249	11
ZOTU_3250	0
ZOTU_3251	0
ZOTU_3252	0
ZOTU_3253	25
ZOTU_3254	1
ZOTU_3255	0
ZOTU_3256	3
ZOTU_3257	0
ZOTU_3258	0
ZOTU_3259	0
ZOTU_3260	0
ZOTU_3261	0
ZOTU_3262	20
ZOTU_3263	0
ZOTU_3264	0
ZOTU_3265	0
ZOTU_3266	0
ZOTU_3267	0
ZOTU_3268	0
ZOTU_3269	1
ZOTU_3270	0
ZOTU_3271	0
ZOTU_3272	0
ZOTU_3273	0
ZOTU_3274	1
ZOTU_3275	0
ZOTU_3276	0
ZOTU_3277	1
ZOTU_3278	0
ZOTU_3279	8
ZOTU_3280	0
ZOTU_3281	0
ZOTU_3282	0
ZOTU_3283	0
ZOTU_3284	0
ZOTU_3285	0
ZOTU_3286	0
ZOTU_3287	0
ZOTU_3289	24
ZOTU_3290	0
ZOTU_3291	0
ZOTU_3292	0
ZOTU_3293	0
ZOTU_3294	0
ZOTU_3295	0
ZOTU_3296	16
ZOTU_3297	0
ZOTU_3298	0
ZOTU_3299	0
ZOTU_3300	0
ZOTU_3301	0
ZOTU_3302	0
ZOTU_3303	18
ZOTU_3304	0
ZOTU_3305	6
ZOTU_3306	0
ZOTU_3307	0
ZOTU_3308	0
ZOTU_3309	0
ZOTU_3310	0
ZOTU_3311	6
ZOTU_3312	0
ZOTU_3313	0
ZOTU_3314	0
ZOTU_3315	0
ZOTU_3316	0
ZOTU_3317	0
ZOTU_3318	0
ZOTU_3319	0
ZOTU_3320	3
ZOTU_3321	0
ZOTU_3322	0
ZOTU_3323	0
ZOTU_3324	0
ZOTU_3325	0
ZOTU_3326	4
ZOTU_3327	1
ZOTU_3328	0
ZOTU_3329	0
ZOTU_3330	0
ZOTU_3331	0
ZOTU_3332	0
ZOTU_3333	0
ZOTU_3334	0
ZOTU_3335	0
ZOTU_3336	0
ZOTU_3337	0
ZOTU_3338	34
ZOTU_3339	0
ZOTU_3340	0
ZOTU_3341	0
ZOTU_3342	0
ZOTU_3343	0
ZOTU_3344	0
ZOTU_3345	0
ZOTU_3347	0
ZOTU_3348	0
ZOTU_3349	0
ZOTU_3350	0
ZOTU_3351	0
ZOTU_3352	0
ZOTU_3353	0
ZOTU_3354	0
ZOTU_3355	0
ZOTU_3356	0
ZOTU_3357	0
ZOTU_3358	0
ZOTU_3359	0
ZOTU_3360	0
ZOTU_3361	0
ZOTU_3362	0
ZOTU_3363	0
ZOTU_3364	0
ZOTU_3365	0
ZOTU_3366	0
ZOTU_3367	0
ZOTU_3368	0
ZOTU_3369	0
ZOTU_3370	0
ZOTU_3371	0
ZOTU_3372	4
ZOTU_3373	0
ZOTU_3374	0
ZOTU_3375	6
ZOTU_3376	0
ZOTU_3377	1
ZOTU_3378	0
ZOTU_3379	0
ZOTU_3380	11
ZOTU_3382	0
ZOTU_3383	0
ZOTU_3384	0
ZOTU_3385	20
ZOTU_3386	0
ZOTU_3387	0
ZOTU_3388	0
ZOTU_3389	0
ZOTU_3390	0
ZOTU_3391	0
ZOTU_3392	0
ZOTU_3393	0
ZOTU_3394	0
ZOTU_3395	0
ZOTU_3396	0
ZOTU_3397	0
ZOTU_3398	0
ZOTU_3399	0
ZOTU_3400	0
ZOTU_3401	0
ZOTU_3402	0
ZOTU_3403	0
ZOTU_3404	0
ZOTU_3405	0
ZOTU_3406	0
ZOTU_3407	0
ZOTU_3408	0
ZOTU_3409	0
ZOTU_3410	0
ZOTU_3411	0
ZOTU_3412	0
ZOTU_3413	0
ZOTU_3414	0
ZOTU_3415	0
ZOTU_3416	0
ZOTU_3417	0
ZOTU_3418	0
ZOTU_3419	0
ZOTU_3420	2
ZOTU_3421	8
ZOTU_3422	0
ZOTU_3423	0
ZOTU_3424	0
ZOTU_3425	0
ZOTU_3426	0
ZOTU_3427	0
ZOTU_3428	0
ZOTU_3429	0
ZOTU_3430	0
ZOTU_3431	0
ZOTU_3432	0
ZOTU_3433	24
ZOTU_3434	0
ZOTU_3435	0
ZOTU_3436	0
ZOTU_3437	0
ZOTU_3438	0
ZOTU_3439	0
ZOTU_3440	0
ZOTU_3441	0
ZOTU_3442	0
ZOTU_3443	0
ZOTU_3444	0
ZOTU_3445	0
ZOTU_3446	0
ZOTU_3447	0
ZOTU_3448	0
ZOTU_3449	0
ZOTU_3450	0
ZOTU_3451	0
ZOTU_3452	0
ZOTU_3453	0
ZOTU_3454	0
ZOTU_3455	0
ZOTU_3456	0
ZOTU_3457	0
ZOTU_3458	0
ZOTU_3459	0
ZOTU_3460	15
ZOTU_3461	0
ZOTU_3462	0
ZOTU_3463	0
ZOTU_3464	0
ZOTU_3465	0
ZOTU_3466	0
ZOTU_3467	0
ZOTU_3468	0
ZOTU_3469	0
ZOTU_3470	0
ZOTU_3471	0
ZOTU_3472	0
ZOTU_3473	0
ZOTU_3474	0
ZOTU_3475	0
ZOTU_3476	0
ZOTU_3477	0
ZOTU_3478	2
ZOTU_3479	0
ZOTU_3480	24
ZOTU_3481	0
ZOTU_3482	0
ZOTU_3483	0
ZOTU_3484	0
ZOTU_3485	1
ZOTU_3486	0
ZOTU_3487	0
ZOTU_3488	0
ZOTU_3489	0
ZOTU_3490	0
ZOTU_3491	0
ZOTU_3492	0
ZOTU_3493	6
ZOTU_3494	4
ZOTU_3495	0
ZOTU_3496	0
ZOTU_3497	0
ZOTU_3498	0
ZOTU_3499	0
ZOTU_3500	6
ZOTU_3501	0
ZOTU_3502	0
ZOTU_3503	0
ZOTU_3504	0
ZOTU_3505	0
ZOTU_3506	16
ZOTU_3507	0
ZOTU_3508	0
ZOTU_3509	0
ZOTU_3510	0
ZOTU_3511	0
ZOTU_3512	0
ZOTU_3513	0
ZOTU_3514	0
ZOTU_3515	0
ZOTU_3516	0
ZOTU_3517	0
ZOTU_3518	0
ZOTU_3519	0
ZOTU_3520	0
ZOTU_3521	0
ZOTU_3522	0
ZOTU_3523	0
ZOTU_3524	0
ZOTU_3525	0
ZOTU_3526	0
ZOTU_3527	0
ZOTU_3528	0
ZOTU_3529	0
ZOTU_3530	0
ZOTU_3531	0
ZOTU_3532	0
ZOTU_3533	0
ZOTU_3534	0
ZOTU_3535	0
ZOTU_3536	2
ZOTU_3537	0
ZOTU_3538	0
ZOTU_3539	0
ZOTU_3540	0
ZOTU_3541	0
ZOTU_3542	0
ZOTU_3543	0
ZOTU_3544	0
ZOTU_3545	1
ZOTU_3546	0
ZOTU_3547	0
ZOTU_3548	0
ZOTU_3549	0
ZOTU_3550	14
ZOTU_3551	0
ZOTU_3552	0
ZOTU_3553	0
ZOTU_3554	0
ZOTU_3555	0
ZOTU_3556	0
ZOTU_3557	0
ZOTU_3558	0
ZOTU_3559	0
ZOTU_3560	0
ZOTU_3561	0
ZOTU_3562	0
ZOTU_3563	0
ZOTU_3564	0
ZOTU_3565	0
ZOTU_3566	0
ZOTU_3567	0
ZOTU_3568	0
ZOTU_3569	0
ZOTU_3570	0
ZOTU_3571	0
ZOTU_3572	0
ZOTU_3573	0
ZOTU_3574	0
ZOTU_3575	5
ZOTU_3576	0
ZOTU_3577	0
ZOTU_3578	0
ZOTU_3579	0
ZOTU_3580	0
ZOTU_3581	0
ZOTU_3582	0
ZOTU_3583	0
ZOTU_3584	0
ZOTU_3585	0
ZOTU_3586	0
ZOTU_3587	0
ZOTU_3588	0
ZOTU_3589	0
ZOTU_3590	0
ZOTU_3591	0
ZOTU_3592	0
ZOTU_3593	0
ZOTU_3594	0
ZOTU_3595	0
ZOTU_3596	0
ZOTU_3597	0
ZOTU_3598	0
ZOTU_3599	0
ZOTU_3600	0
ZOTU_3601	0
ZOTU_3602	0
ZOTU_3604	0
ZOTU_3605	0
ZOTU_3606	0
ZOTU_3607	0
ZOTU_3608	0
ZOTU_3609	0
ZOTU_3610	0
ZOTU_3611	0
ZOTU_3612	0
ZOTU_3613	0
ZOTU_3614	0
ZOTU_3615	0
ZOTU_3616	0
ZOTU_3617	11
ZOTU_3618	0
ZOTU_3619	0
ZOTU_3620	0
ZOTU_3621	0
ZOTU_3622	0
ZOTU_3623	0
ZOTU_3624	0
ZOTU_3625	3
ZOTU_3626	0
ZOTU_3627	0
ZOTU_3628	0
ZOTU_3629	0
ZOTU_3630	0
ZOTU_3631	8
ZOTU_3632	0
ZOTU_3633	0
ZOTU_3634	0
ZOTU_3635	0
ZOTU_3636	0
ZOTU_3637	0
ZOTU_3638	0
ZOTU_3639	0
ZOTU_3640	0
ZOTU_3641	0
ZOTU_3642	0
ZOTU_3643	0
ZOTU_3644	0
ZOTU_3645	0
ZOTU_3646	0
ZOTU_3647	9
ZOTU_3648	0
ZOTU_3649	0
ZOTU_3650	4
ZOTU_3651	8
ZOTU_3652	0
ZOTU_3653	1
ZOTU_3654	0
ZOTU_3655	0
ZOTU_3656	0
ZOTU_3657	0
ZOTU_3658	0
ZOTU_3659	0
ZOTU_3660	0
ZOTU_3661	0
ZOTU_3662	0
ZOTU_3663	0
ZOTU_3664	0
ZOTU_3665	0
ZOTU_3666	0
ZOTU_3667	0
ZOTU_3668	0
ZOTU_3669	0
ZOTU_3670	4
ZOTU_3671	3
ZOTU_3672	4
ZOTU_3673	0
ZOTU_3674	0
ZOTU_3675	0
ZOTU_3676	0
ZOTU_3677	0
ZOTU_3678	0
ZOTU_3679	0
ZOTU_3680	0
ZOTU_3681	0
ZOTU_3682	0
ZOTU_3683	0
ZOTU_3684	0
ZOTU_3685	0
ZOTU_3686	0
ZOTU_3687	0
ZOTU_3688	26
ZOTU_3689	0
ZOTU_3690	0
ZOTU_3691	0
ZOTU_3692	0
ZOTU_3693	0
ZOTU_3694	0
ZOTU_3695	0
ZOTU_3696	0
ZOTU_3697	0
ZOTU_3698	0
ZOTU_3699	0
ZOTU_3700	0
ZOTU_3701	12
ZOTU_3702	0
ZOTU_3703	0
ZOTU_3704	0
ZOTU_3705	0
ZOTU_3706	0
ZOTU_3707	0
ZOTU_3708	0
ZOTU_3709	17
ZOTU_3710	0
ZOTU_3711	3
ZOTU_3712	0
ZOTU_3713	0
ZOTU_3714	0
ZOTU_3715	0
ZOTU_3716	0
ZOTU_3717	0
ZOTU_3718	0
ZOTU_3719	0
ZOTU_3720	0
ZOTU_3721	0
ZOTU_3722	0
ZOTU_3723	0
ZOTU_3724	0
ZOTU_3725	0
ZOTU_3726	0
ZOTU_3727	0
ZOTU_3728	0
ZOTU_3729	0
ZOTU_3730	0
ZOTU_3731	0
ZOTU_3732	0
ZOTU_3733	0
ZOTU_3734	0
ZOTU_3735	0
ZOTU_3736	0
ZOTU_3737	0
ZOTU_3738	0
ZOTU_3739	0
ZOTU_3740	0
ZOTU_3741	0
ZOTU_3742	0
ZOTU_3743	0
ZOTU_3744	0
ZOTU_3745	0
ZOTU_3746	0
ZOTU_3747	0
ZOTU_3748	0
ZOTU_3749	0
ZOTU_3750	0
ZOTU_3751	0
ZOTU_3752	0
ZOTU_3753	0
ZOTU_3754	0
ZOTU_3755	0
ZOTU_3756	0
ZOTU_3757	0
ZOTU_3758	0
ZOTU_3759	0
ZOTU_3760	0
ZOTU_3761	0
ZOTU_3762	0
ZOTU_3763	0
ZOTU_3764	0
ZOTU_3765	0
ZOTU_3766	0
ZOTU_3767	0
ZOTU_3768	0
ZOTU_3769	0
ZOTU_3770	0
ZOTU_3771	0
ZOTU_3772	0
ZOTU_3773	0
ZOTU_3774	0
ZOTU_3775	0
ZOTU_3776	0
ZOTU_3777	0
ZOTU_3778	0
ZOTU_3779	0
ZOTU_3780	0
ZOTU_3781	0
ZOTU_3782	0
ZOTU_3783	0
ZOTU_3784	0
ZOTU_3785	0
ZOTU_3786	0
ZOTU_3787	0
ZOTU_3788	0
ZOTU_3789	0
ZOTU_3790	0
ZOTU_3791	0
ZOTU_3792	0
ZOTU_3793	0
ZOTU_3794	0
ZOTU_3795	0
ZOTU_3796	0
ZOTU_3797	0
ZOTU_3798	0
ZOTU_3799	0
ZOTU_3800	0
ZOTU_3801	0
ZOTU_3802	0
ZOTU_3803	0
ZOTU_3804	0
ZOTU_3805	0
ZOTU_3806	0
ZOTU_3807	1
ZOTU_3808	0
ZOTU_3809	0
ZOTU_3810	0
ZOTU_3811	0
ZOTU_3812	0
ZOTU_3813	0
ZOTU_3814	0
ZOTU_3815	0
ZOTU_3816	0
ZOTU_3817	0
ZOTU_3818	0
ZOTU_3819	0
ZOTU_3820	0
ZOTU_3821	0
ZOTU_3822	0
ZOTU_3823	0
ZOTU_3824	0
ZOTU_3825	0
ZOTU_3826	0
ZOTU_3827	0
ZOTU_3828	0
ZOTU_3829	0
ZOTU_3830	0
ZOTU_3831	0
ZOTU_3832	0
ZOTU_3833	0
ZOTU_3834	0
ZOTU_3835	0
ZOTU_3836	0
ZOTU_3837	0
ZOTU_3838	0
ZOTU_3839	0
ZOTU_3840	0
ZOTU_3841	0
ZOTU_3842	0
ZOTU_3843	0
ZOTU_3844	0
ZOTU_3845	11
ZOTU_3846	0
ZOTU_3847	0
ZOTU_3848	0
ZOTU_3849	0
ZOTU_3850	0
ZOTU_3851	0
ZOTU_3852	0
ZOTU_3853	9
ZOTU_3854	0
ZOTU_3855	0
ZOTU_3856	18
ZOTU_3857	0
ZOTU_3858	0
ZOTU_3859	0
ZOTU_3860	0
ZOTU_3861	0
ZOTU_3862	0
ZOTU_3863	0
ZOTU_3864	0
ZOTU_3865	0
ZOTU_3866	0
ZOTU_3867	0
ZOTU_3868	0
ZOTU_3869	0
ZOTU_3870	0
ZOTU_3871	0
ZOTU_3872	0
ZOTU_3873	0
ZOTU_3874	0
ZOTU_3875	0
ZOTU_3876	0
ZOTU_3877	0
ZOTU_3878	0
ZOTU_3879	0
ZOTU_3880	0
ZOTU_3881	0
ZOTU_3883	0
ZOTU_3884	5
ZOTU_3885	0
ZOTU_3886	0
ZOTU_3887	0
ZOTU_3888	0
ZOTU_3889	0
ZOTU_3890	0
ZOTU_3891	14
ZOTU_3892	0
ZOTU_3893	0
ZOTU_3894	0
ZOTU_3895	0
ZOTU_3896	0
ZOTU_3897	0
ZOTU_3898	0
ZOTU_3899	0
ZOTU_3900	0
ZOTU_3901	0
ZOTU_3902	0
ZOTU_3903	0
ZOTU_3904	0
ZOTU_3905	0
ZOTU_3907	0
ZOTU_3908	0
ZOTU_3909	0
ZOTU_3910	3
ZOTU_3911	0
ZOTU_3912	0
ZOTU_3913	0
ZOTU_3914	0
ZOTU_3915	0
ZOTU_3916	0
ZOTU_3917	0
ZOTU_3918	0
ZOTU_3919	0
ZOTU_3920	0
ZOTU_3921	0
ZOTU_3922	0
ZOTU_3923	0
ZOTU_3924	0
ZOTU_3925	4
ZOTU_3926	0
ZOTU_3927	0
ZOTU_3928	5
ZOTU_3929	0
ZOTU_3930	0
ZOTU_3931	0
ZOTU_3932	0
ZOTU_3933	0
ZOTU_3934	0
ZOTU_3935	0
ZOTU_3936	0
ZOTU_3937	0
ZOTU_3938	0
ZOTU_3939	0
ZOTU_3940	0
ZOTU_3941	0
ZOTU_3942	0
ZOTU_3943	0
ZOTU_3944	0
ZOTU_3945	0
ZOTU_3946	0
ZOTU_3947	0
ZOTU_3948	0
ZOTU_3949	0
ZOTU_3950	3
ZOTU_3951	0
ZOTU_3952	0
ZOTU_3953	0
ZOTU_3954	0
ZOTU_3955	0
ZOTU_3956	0
ZOTU_3957	0
ZOTU_3958	0
ZOTU_3959	0
ZOTU_3960	0
ZOTU_3961	0
ZOTU_3962	0
ZOTU_3963	0
ZOTU_3964	0
ZOTU_3965	0
ZOTU_3966	0
ZOTU_3967	0
ZOTU_3968	0
ZOTU_3969	0
ZOTU_3970	0
ZOTU_3971	22
ZOTU_3972	0
ZOTU_3973	0
ZOTU_3974	0
ZOTU_3975	0
ZOTU_3976	15
ZOTU_3977	0
