#OTU ID	S1	S2	S3	S4	S5	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	H1	H2	H3	H4	H5
ZOTU_331	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_332	0	1	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0
ZOTU_333	0	0	0	71	28	5	1	0	0	1	0	111	0	0	0	0	0	0
ZOTU_334	0	0	0	1	0	0	4	201	0	0	0	0	0	0	0	0	0	0
ZOTU_335	3	122	43	0	0	2	1	0	6	0	0	3	1	0	23	0	30	21
ZOTU_336	13	1	44	60	0	0	0	1	48	3	8	0	2	0	2	0	1	38
ZOTU_337	0	0	1	0	0	0	1	0	0	0	0	196	0	0	1	0	0	0
ZOTU_338	1	0	2	11	6	1	34	8	0	4	1	37	0	33	0	25	96	0
ZOTU_339	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	1	1	217
ZOTU_341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0
ZOTU_342	0	0	0	1	0	0	0	0	0	0	0	208	0	0	0	0	0	0
ZOTU_343	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0
ZOTU_345	0	0	0	1	0	0	0	0	0	0	0	0	29	172	0	0	0	2
ZOTU_346	11	13	2	52	9	64	1	6	1	6	0	0	12	5	42	1	0	16
ZOTU_347	0	0	0	0	0	198	0	0	0	0	0	4	0	0	0	0	1	0
ZOTU_348	0	0	0	0	1	50	12	162	6	12	0	4	0	26	0	2	0	0
ZOTU_349	17	0	0	107	3	3	0	0	0	28	0	70	22	0	0	0	0	4
ZOTU_350	0	0	0	0	0	0	0	0	0	1	0	201	2	1	0	0	0	0
ZOTU_351	18	67	2	23	1	0	1	67	0	0	1	3	2	0	52	4	9	1
ZOTU_352	0	0	0	0	1	7	21	0	3	22	11	0	22	0	104	25	0	7
ZOTU_353	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_355	13	3	0	3	11	0	0	0	0	19	0	151	6	8	7	25	0	9
ZOTU_356	0	0	0	4	47	18	6	0	0	0	0	0	42	0	111	0	21	0
ZOTU_357	14	25	5	12	5	1	4	0	0	8	9	11	0	14	0	72	101	5
ZOTU_358	1	103	0	0	0	0	0	9	0	0	0	0	0	0	0	108	1	0
ZOTU_359	0	0	0	0	0	187	0	0	0	16	1	0	6	0	0	0	0	0
ZOTU_360	0	5	0	0	0	0	5	2	0	63	0	115	0	12	0	0	0	1
ZOTU_361	11	2	0	23	0	125	0	0	7	2	0	0	12	2	0	9	2	55
ZOTU_362	0	0	1	0	0	0	1	0	0	29	0	0	0	168	0	0	0	0
ZOTU_363	1	0	0	13	90	21	7	9	0	0	11	0	6	38	0	0	48	0
ZOTU_364	43	0	32	18	10	3	0	0	0	36	0	2	6	31	7	45	0	0
ZOTU_365	3	12	13	4	76	0	0	33	0	5	0	51	0	0	12	0	19	1
ZOTU_366	24	31	1	2	0	19	7	13	3	40	0	16	0	27	16	55	6	0
ZOTU_367	0	0	135	0	0	0	0	0	0	0	4	0	0	1	0	72	0	0
ZOTU_368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0
ZOTU_369	2	0	55	20	2	32	1	0	0	4	5	109	1	1	46	7	4	11
ZOTU_370	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_371	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	107	0
ZOTU_373	0	0	0	10	0	112	0	66	0	22	0	1	0	0	0	0	0	0
ZOTU_374	0	0	0	18	0	169	0	1	0	0	2	0	0	0	0	0	0	0
ZOTU_375	15	13	3	20	3	18	7	29	4	3	3	24	18	32	42	1	10	0
ZOTU_376	0	0	0	0	1	208	0	0	0	1	0	0	0	0	1	0	0	0
ZOTU_377	0	0	0	0	41	0	18	0	0	1	0	0	0	0	0	0	208	0
ZOTU_378	0	0	10	37	1	55	21	20	0	0	0	0	31	22	0	1	0	0
ZOTU_379	16	10	0	0	113	0	0	1	0	7	0	18	0	0	21	4	0	5
ZOTU_380	0	0	0	0	0	20	0	0	0	0	0	143	0	0	0	0	0	29
ZOTU_381	0	0	0	0	0	1	65	1	6	93	0	0	0	37	3	1	0	0
ZOTU_382	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ZOTU_383	0	0	0	0	0	192	0	0	0	0	2	0	0	0	0	0	0	0
ZOTU_384	4	12	68	10	36	1	16	0	0	0	2	4	0	41	43	0	13	0
ZOTU_385	1	0	9	3	38	2	22	2	1	0	2	0	1	36	18	75	52	5
ZOTU_386	0	0	0	0	0	1	0	0	0	2	0	183	0	0	0	0	0	0
ZOTU_387	0	0	116	55	1	0	18	0	0	1	0	0	1	0	0	0	1	0
ZOTU_388	7	9	5	50	52	0	1	0	1	1	1	0	2	7	24	41	62	16
ZOTU_389	0	37	67	34	0	0	51	0	0	1	0	0	1	0	0	0	0	7
ZOTU_390	0	0	1	0	167	0	0	0	7	0	0	10	0	8	0	2	0	0
ZOTU_391	0	11	0	71	0	5	17	2	0	2	0	62	4	22	36	0	6	0
ZOTU_392	7	0	0	0	0	17	1	1	0	0	0	0	0	0	0	0	206	0
ZOTU_393	0	0	0	0	0	0	12	0	0	0	0	176	0	0	0	0	0	0
ZOTU_394	0	208	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ZOTU_395	3	11	0	6	36	4	0	0	0	38	0	0	24	0	65	11	15	0
ZOTU_396	14	0	0	0	0	0	0	0	0	0	0	159	6	0	0	0	0	0
ZOTU_397	0	0	0	0	0	182	0	1	0	0	0	0	0	0	2	0	0	0
ZOTU_398	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	8
ZOTU_399	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_400	0	0	194	0	0	0	0	0	0	0	0	0	3	10	0	0	0	3
ZOTU_401	0	0	0	0	0	62	0	0	0	0	0	2	0	0	104	0	9	1
ZOTU_402	1	2	37	129	0	1	4	3	0	13	0	0	6	0	1	2	13	13
ZOTU_403	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_404	0	0	0	0	0	0	0	0	0	0	0	122	0	53	0	0	0	0
ZOTU_405	0	134	1	0	0	1	24	20	0	0	1	1	0	0	0	5	36	1
ZOTU_406	0	0	0	0	0	0	0	0	0	0	1	182	0	0	0	0	0	0
ZOTU_407	9	0	12	9	0	3	12	22	0	1	0	107	5	20	12	5	12	1
ZOTU_408	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_409	18	47	11	11	1	8	6	3	0	8	2	0	12	0	28	23	21	28
ZOTU_410	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_412	18	1	0	0	0	1	27	74	0	19	13	0	0	10	1	6	9	0
ZOTU_413	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_414	0	0	0	0	0	179	0	0	0	0	0	0	5	0	0	0	0	0
ZOTU_415	24	0	0	16	0	0	58	1	60	0	8	1	1	5	12	0	4	29
ZOTU_417	0	0	0	0	2	0	2	0	1	0	0	0	0	0	164	0	0	0
ZOTU_418	2	7	0	0	22	1	30	51	0	1	0	0	11	53	57	0	6	0
ZOTU_419	0	15	8	59	0	5	7	0	3	6	3	27	2	21	20	0	4	23
ZOTU_421	0	0	80	0	0	0	0	94	0	11	0	0	0	0	0	0	0	0
ZOTU_422	0	107	0	0	25	1	0	0	1	0	0	0	0	20	38	0	0	27
ZOTU_423	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0
ZOTU_424	1	1	13	18	1	43	0	35	0	11	17	0	1	2	10	16	2	3
ZOTU_425	0	38	6	0	0	27	0	1	67	1	0	18	3	15	39	1	0	2
ZOTU_426	0	0	0	0	2	162	0	1	0	0	0	0	2	0	0	0	1	0
ZOTU_427	0	8	0	1	1	106	13	2	1	16	0	0	1	22	0	37	0	8
ZOTU_428	0	0	0	0	0	2	34	0	1	0	0	91	0	0	0	0	27	29
ZOTU_429	0	0	0	0	0	0	1	0	0	0	0	170	4	0	0	0	0	0
ZOTU_430	0	13	12	0	0	0	40	2	24	0	57	0	5	0	1	1	0	45
ZOTU_431	0	1	0	0	3	0	1	0	1	0	1	0	0	0	0	181	1	0
ZOTU_432	0	0	17	42	1	82	0	0	5	2	0	0	10	0	23	0	0	0
ZOTU_433	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0
ZOTU_434	18	25	5	7	64	0	12	1	1	33	2	2	5	20	0	12	1	0
ZOTU_435	0	51	0	0	141	4	2	1	0	0	2	1	0	16	0	0	0	1
ZOTU_436	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_437	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	1
ZOTU_438	1	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0
ZOTU_439	0	7	10	0	10	134	0	0	6	1	0	0	0	0	5	0	0	0
ZOTU_440	0	0	0	0	16	40	1	0	0	0	0	105	0	0	4	32	0	4
ZOTU_441	0	26	1	1	4	0	1	34	39	0	0	20	0	2	41	0	8	0
ZOTU_442	0	27	0	17	19	0	29	0	0	0	74	35	4	0	0	0	28	0
ZOTU_443	0	0	1	0	0	0	14	0	0	0	0	154	0	6	0	0	1	0
ZOTU_444	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_445	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	171	0
ZOTU_446	127	0	0	0	0	0	0	0	1	13	7	0	0	27	7	0	0	0
ZOTU_447	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_448	57	1	0	21	0	98	0	0	0	0	0	0	5	2	3	0	0	0
ZOTU_449	10	0	28	6	80	8	0	0	0	0	0	0	6	20	25	15	12	2
ZOTU_450	7	7	7	40	8	14	5	4	16	11	33	4	2	4	8	3	1	9
ZOTU_451	0	3	0	0	165	0	0	0	0	5	0	3	2	0	0	0	0	0
ZOTU_452	1	0	45	4	0	1	117	0	15	1	0	2	0	3	15	0	2	0
ZOTU_453	4	0	0	7	41	73	10	11	4	5	0	37	0	3	5	0	1	0
ZOTU_454	0	0	0	66	0	0	11	0	0	0	0	8	14	22	35	0	51	0
ZOTU_455	0	0	0	0	0	0	0	0	0	0	1	0	0	51	110	0	0	9
ZOTU_456	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_457	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0
ZOTU_458	0	1	0	0	0	6	0	135	0	0	0	0	0	0	22	0	0	4
ZOTU_459	9	0	0	0	0	3	3	112	0	0	1	0	1	0	1	45	0	8
ZOTU_460	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0
ZOTU_461	0	11	0	0	0	1	4	1	0	0	4	0	0	0	144	0	2	0
ZOTU_462	5	4	0	0	0	7	7	0	0	2	0	14	0	0	27	1	73	47
ZOTU_463	0	0	0	169	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_464	0	135	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0
ZOTU_465	1	0	0	22	0	9	1	19	0	22	2	0	0	53	57	0	1	2
ZOTU_466	0	0	0	0	0	160	0	0	0	1	0	0	0	1	0	0	0	0
ZOTU_467	0	0	6	74	0	0	41	6	1	3	1	0	0	9	0	1	31	2
ZOTU_468	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	107	0
ZOTU_470	1	4	4	37	19	0	0	29	6	22	5	0	2	12	11	1	18	4
ZOTU_471	0	0	0	2	1	0	5	0	0	3	0	138	1	1	2	3	2	3
ZOTU_472	15	0	42	0	1	14	37	58	1	2	6	7	0	28	0	2	0	0
ZOTU_473	0	18	21	44	1	0	6	2	1	0	38	30	0	7	0	2	0	10
ZOTU_474	5	19	18	11	0	0	22	56	3	1	12	13	1	2	17	6	1	2
ZOTU_475	0	33	0	68	0	0	7	0	23	6	0	2	0	0	55	3	0	0
ZOTU_476	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_477	2	0	13	8	46	73	3	0	5	0	0	0	0	14	2	0	0	9
ZOTU_478	0	0	0	0	0	0	110	0	0	0	10	0	0	0	2	2	1	43
ZOTU_479	5	0	0	146	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ZOTU_480	0	1	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_481	0	0	0	99	0	0	0	0	0	11	0	0	0	1	1	60	0	7
ZOTU_482	14	0	0	0	0	0	0	0	0	0	0	0	4	22	0	0	119	0
ZOTU_483	0	148	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ZOTU_484	0	18	0	0	1	0	14	2	0	15	0	56	3	0	0	52	1	0
ZOTU_485	0	0	76	53	0	0	45	0	0	0	5	0	0	0	0	0	0	12
ZOTU_486	26	20	0	19	0	17	8	0	0	7	0	7	0	0	65	0	0	21
ZOTU_487	0	0	0	0	16	17	1	18	1	1	0	45	30	1	1	51	25	0
ZOTU_488	0	0	0	7	9	31	18	0	0	0	0	4	0	1	84	0	5	0
ZOTU_489	0	4	56	52	0	0	0	0	0	0	10	37	0	0	0	0	0	0
ZOTU_490	10	0	0	0	0	2	0	0	0	0	0	155	0	0	0	0	0	0
ZOTU_491	0	0	0	0	0	0	0	7	54	0	0	4	7	8	60	1	0	13
ZOTU_492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0
ZOTU_493	0	0	0	0	0	143	6	0	0	0	0	0	0	0	0	0	0	0
ZOTU_494	0	0	0	0	0	0	0	1	149	0	0	0	0	0	0	0	0	0
ZOTU_496	0	0	0	0	0	0	9	0	0	0	0	0	0	109	35	0	0	0
ZOTU_497	0	0	0	2	0	0	0	147	0	0	0	0	0	0	0	0	0	0
ZOTU_498	0	1	6	37	20	48	12	36	0	22	4	0	3	2	1	58	25	1
ZOTU_499	2	1	11	6	0	0	18	0	17	14	0	12	0	1	89	21	0	10
ZOTU_500	2	0	8	0	0	0	2	0	0	0	1	0	0	4	46	0	98	0
ZOTU_502	0	0	176	0	0	0	10	0	0	0	0	1	0	0	0	0	0	1
ZOTU_503	0	0	1	17	41	1	82	0	0	4	0	15	1	39	2	1	0	0
ZOTU_504	0	10	62	0	0	27	8	0	0	29	0	0	9	8	3	0	18	0
ZOTU_505	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_506	2	145	1	10	0	0	0	0	0	0	18	0	3	0	0	0	0	1
ZOTU_507	0	0	0	0	0	0	0	0	0	0	9	129	0	0	0	12	0	0
ZOTU_508	0	0	0	42	0	19	17	0	0	12	6	20	1	5	22	18	0	0
ZOTU_509	0	2	5	2	12	13	13	75	2	1	6	8	22	2	29	0	7	0
ZOTU_510	0	0	0	1	0	0	1	138	0	0	0	0	0	0	0	0	0	0
ZOTU_511	0	0	0	24	0	14	1	1	1	0	1	1	0	0	0	9	101	1
ZOTU_512	26	3	1	0	0	0	1	2	54	0	0	0	0	0	5	0	57	0
ZOTU_513	6	43	0	0	60	1	8	2	0	5	0	0	6	6	0	28	0	4
ZOTU_514	0	0	152	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ZOTU_515	0	1	2	19	43	22	4	1	2	17	2	6	1	29	17	19	0	0
ZOTU_516	47	0	0	0	0	0	16	0	0	2	0	0	0	6	0	0	89	1
ZOTU_517	0	0	0	50	0	0	0	0	98	0	0	0	11	0	0	0	0	0
ZOTU_518	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0
ZOTU_519	0	0	1	39	0	37	0	0	0	1	4	0	0	0	1	9	68	0
ZOTU_520	0	0	0	0	0	142	3	0	10	0	0	0	0	0	0	0	0	0
ZOTU_521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0
ZOTU_522	0	15	0	0	123	0	0	0	1	7	2	0	0	0	0	0	0	8
ZOTU_524	0	22	0	38	0	0	0	0	0	0	99	0	0	0	0	0	0	0
ZOTU_525	0	0	0	0	0	108	0	25	0	0	0	0	0	4	10	0	0	0
ZOTU_526	0	0	0	0	0	0	0	0	0	0	1	137	0	0	0	1	0	0
ZOTU_527	0	0	0	0	0	140	0	0	0	2	0	0	1	0	0	0	0	0
ZOTU_528	0	6	77	1	100	0	37	8	1	1	7	169	4	35	0	0	0	2
ZOTU_529	42	0	0	17	0	3	3	0	2	1	1	9	0	0	0	0	99	0
ZOTU_530	0	0	0	0	147	0	0	0	0	0	0	0	0	1	0	0	0	0
ZOTU_532	0	0	0	27	0	0	2	0	0	0	0	91	7	7	0	0	0	0
ZOTU_533	43	0	0	0	0	0	6	0	0	0	0	88	0	0	0	0	0	0
ZOTU_534	6	0	11	2	37	4	0	5	2	0	0	0	0	57	22	0	0	5
ZOTU_535	0	0	0	0	121	7	1	0	0	6	13	0	4	0	0	0	0	0
ZOTU_536	0	0	0	0	0	0	0	0	0	0	0	134	0	0	2	1	0	0
ZOTU_537	0	1	1	0	0	137	0	0	0	0	0	0	3	1	0	0	0	0
ZOTU_538	0	0	0	0	0	86	53	1	0	0	0	0	1	0	2	0	2	6
ZOTU_539	0	21	58	84	0	0	0	0	0	0	0	0	0	0	12	0	0	0
ZOTU_540	0	0	0	0	0	0	1	0	0	0	0	0	0	160	0	1	1	0
ZOTU_541	0	0	0	1	0	0	0	0	0	0	0	133	0	0	0	0	0	0
ZOTU_542	0	0	0	0	103	29	1	0	0	1	0	1	0	0	0	0	0	2
ZOTU_543	0	0	0	0	2	0	0	0	0	0	0	0	0	0	136	0	0	0
ZOTU_544	0	0	3	5	0	31	1	0	0	0	0	29	32	26	28	0	0	0
ZOTU_545	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0
ZOTU_546	0	0	0	0	7	0	0	0	0	0	0	133	0	0	5	0	0	0
ZOTU_547	2	6	1	0	62	5	5	3	8	1	1	1	43	3	0	1	0	1
ZOTU_548	0	0	0	0	0	115	0	0	0	0	0	0	1	11	0	0	8	0
ZOTU_549	0	0	0	0	25	0	0	0	0	0	0	0	0	39	90	0	0	0
ZOTU_550	0	0	0	0	0	136	0	0	0	0	5	0	0	0	0	0	0	0
ZOTU_551	0	3	0	0	3	130	0	1	0	0	0	0	0	0	1	0	0	0
ZOTU_552	0	133	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ZOTU_553	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_554	0	0	0	0	0	0	21	123	0	0	0	0	0	0	0	0	0	0
ZOTU_555	0	8	0	0	122	4	0	0	0	0	5	0	0	0	0	0	0	0
ZOTU_557	0	10	0	0	0	133	0	0	0	2	0	0	1	10	0	0	0	0
ZOTU_558	0	0	28	0	24	0	1	0	0	0	0	104	6	0	0	0	1	3
ZOTU_559	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0
ZOTU_560	3	1	1	2	0	0	1	0	0	1	0	0	0	1	2	17	78	38
ZOTU_561	0	0	0	2	0	0	0	0	0	0	0	0	0	0	105	0	27	0
ZOTU_562	0	1	136	0	0	1	20	0	0	0	0	0	2	0	1	0	0	0
ZOTU_563	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	44
ZOTU_564	0	1	8	17	0	0	0	0	1	25	64	0	0	0	0	3	18	0
ZOTU_565	5	0	70	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0
ZOTU_566	0	124	0	0	0	0	1	0	1	0	0	1	0	0	1	1	3	0
ZOTU_567	2	5	0	0	70	27	1	0	0	0	0	0	0	60	0	0	0	0
ZOTU_568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0
ZOTU_569	0	53	0	22	0	0	0	0	0	0	0	0	0	0	51	0	0	2
ZOTU_570	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	1
ZOTU_571	0	0	0	0	0	83	0	6	7	14	0	0	0	28	10	1	0	0
ZOTU_572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0
ZOTU_573	0	0	2	73	5	0	0	0	0	2	0	34	2	7	0	6	3	0
ZOTU_574	15	11	0	21	83	11	7	0	0	20	0	23	3	6	0	0	0	0
ZOTU_575	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	1
ZOTU_576	0	60	0	0	7	0	0	32	4	0	1	35	0	0	7	0	0	5
ZOTU_577	0	0	35	1	52	14	0	0	46	0	2	0	6	0	0	0	3	0
ZOTU_578	0	5	3	91	14	1	0	0	5	0	0	12	2	23	0	0	0	0
ZOTU_579	0	0	0	23	0	38	2	76	12	7	0	0	0	0	0	0	0	0
ZOTU_580	0	49	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_581	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0
ZOTU_582	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	74	0
ZOTU_583	0	6	0	1	0	120	0	0	0	0	0	1	0	0	7	0	0	1
ZOTU_584	0	0	16	0	1	1	16	101	1	1	0	0	0	0	0	0	0	0
ZOTU_585	23	4	3	5	1	0	0	0	0	0	0	0	8	18	0	0	81	9
ZOTU_586	0	0	0	0	2	0	0	0	0	1	0	131	0	0	0	0	0	0
ZOTU_587	0	0	0	5	0	1	137	0	0	0	3	0	0	2	0	2	0	0
ZOTU_588	5	2	1	1	10	13	13	3	8	2	2	59	0	0	1	21	0	21
ZOTU_589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0
ZOTU_590	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_591	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	103	26
ZOTU_592	40	33	0	0	1	53	2	0	2	2	1	0	1	14	2	0	0	0
ZOTU_593	0	0	0	0	0	128	0	1	0	0	0	0	12	1	0	0	0	0
ZOTU_594	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_595	3	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
ZOTU_596	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	127	0	0
ZOTU_597	0	0	0	1	0	124	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_598	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_599	2	0	0	6	0	0	0	0	0	2	3	0	0	1	0	120	0	0
ZOTU_600	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0
ZOTU_601	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	147	0
ZOTU_602	15	0	0	25	17	0	16	0	0	0	8	0	0	0	38	23	0	0
ZOTU_603	7	1	0	2	89	0	34	3	0	0	0	0	0	5	0	0	0	5
ZOTU_604	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0
ZOTU_605	0	5	0	0	75	0	1	1	22	0	0	0	7	11	0	0	0	0
ZOTU_606	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0
ZOTU_607	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0
ZOTU_608	7	2	4	32	1	0	0	47	0	1	6	0	5	0	11	39	2	1
ZOTU_609	8	0	0	0	22	106	6	0	0	0	0	0	2	0	0	2	0	0
ZOTU_610	5	0	16	8	0	58	0	2	0	2	0	0	13	0	0	35	12	0
ZOTU_611	38	0	0	1	0	26	0	1	0	55	0	1	0	0	0	0	2	0
ZOTU_612	0	0	0	0	0	0	0	29	0	21	2	44	36	0	3	0	0	6
ZOTU_613	0	36	0	0	1	0	1	1	0	0	0	12	0	0	77	0	1	1
ZOTU_614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0
ZOTU_615	0	0	0	0	0	1	0	0	0	0	0	120	0	0	0	0	0	0
ZOTU_616	0	0	0	1	0	0	0	0	1	0	19	0	0	0	99	0	0	0
ZOTU_617	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_618	0	6	0	0	1	32	10	0	6	2	18	1	4	30	14	0	19	0
ZOTU_619	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_620	1	0	4	0	0	0	12	79	1	28	0	0	1	0	0	0	0	0
ZOTU_621	0	0	0	0	0	0	0	0	0	30	0	30	0	0	61	0	0	0
ZOTU_622	101	1	0	0	0	0	9	0	0	8	0	0	1	4	1	14	0	1
ZOTU_623	0	0	1	96	20	0	9	1	0	0	0	2	0	0	0	0	0	0
ZOTU_624	0	24	11	1	52	0	6	24	5	7	0	28	0	0	27	0	0	0
ZOTU_625	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	12
ZOTU_626	1	81	0	0	0	18	0	0	0	0	0	0	0	0	0	0	32	0
ZOTU_627	0	0	0	120	0	0	0	0	0	0	0	3	0	0	2	0	0	0
ZOTU_629	0	21	0	0	0	97	8	0	0	0	0	0	3	0	0	0	0	0
ZOTU_630	0	22	0	0	14	0	3	9	20	17	24	0	7	2	52	13	18	10
ZOTU_631	0	0	0	140	1	0	1	1	0	3	0	0	0	0	0	0	6	0
ZOTU_632	0	44	0	44	0	0	0	43	0	1	0	0	0	0	1	17	0	0
ZOTU_634	23	28	0	1	5	3	0	5	0	5	1	46	0	1	0	2	0	0
ZOTU_635	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_636	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_637	0	121	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZOTU_638	2	17	6	2	23	11	20	0	6	6	14	32	1	10	8	1	0	1
ZOTU_639	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_640	0	0	0	0	124	0	6	0	0	0	0	0	2	0	0	0	0	3
ZOTU_641	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_642	0	0	0	0	0	126	0	0	0	0	0	0	0	6	0	0	0	0
ZOTU_643	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0
ZOTU_644	0	0	0	0	0	0	0	2	0	0	0	0	0	0	105	0	0	0
ZOTU_645	0	1	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_646	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_647	0	0	1	0	0	103	0	0	0	1	0	3	0	9	8	0	7	0
ZOTU_648	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1	158
ZOTU_649	26	8	0	0	0	0	0	1	0	0	1	10	9	0	0	43	22	0
ZOTU_650	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_651	0	0	0	0	0	0	1	0	0	0	0	0	0	113	0	0	0	0
ZOTU_652	0	47	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_653	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	105	1
ZOTU_654	0	0	0	0	0	0	6	0	0	0	0	0	0	117	0	0	0	0
ZOTU_655	0	0	0	0	0	0	0	0	0	0	2	109	6	0	0	0	0	0
ZOTU_656	0	0	0	0	0	0	0	0	0	4	7	1	7	0	0	1	113	0
ZOTU_657	1	0	0	0	0	3	0	0	3	0	1	103	0	2	0	0	0	12
ZOTU_658	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0
ZOTU_659	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0
